Date,Ticker,Open,High,Low,Close,Volume,50_Day_SMA,200_Day_SMA,Daily_Return_%
07-07-2022,AAPL,140.6,143.8,140.59,143.6,66253700,142.38,154.99,2.4
08-07-2022,AAPL,142.53,144.78,142.28,144.28,64547800,142.2,155.01,0.47
11-07-2022,AAPL,142.93,143.89,141.08,142.15,63141600,141.97,155,-1.48
12-07-2022,AAPL,143.02,145.66,142.33,143.12,77588800,141.63,155,0.68
13-07-2022,AAPL,140.31,143.7,139.45,142.76,71185600,141.39,155,-0.25
14-07-2022,AAPL,141.37,146.15,140.56,145.68,78140700,141.21,155.02,2.05
15-07-2022,AAPL,146.97,148.03,145.42,147.35,76259900,141.03,155.06,1.15
18-07-2022,AAPL,147.91,148.72,143.95,144.31,81420900,140.67,155.08,-2.06
19-07-2022,AAPL,145.14,148.39,144.15,148.16,82982400,140.56,155.13,2.67
20-07-2022,AAPL,148.28,150.83,147.55,150.17,64823400,140.47,155.19,1.35
21-07-2022,AAPL,151.6,152.65,149.09,152.43,65086600,140.54,155.27,1.51
22-07-2022,AAPL,152.47,153.35,150.53,151.2,66675400,140.53,155.34,-0.81
25-07-2022,AAPL,151.12,152.13,149.42,150.08,53623900,140.66,155.39,-0.74
26-07-2022,AAPL,149.4,150.22,147.97,148.75,55138700,140.83,155.44,-0.88
27-07-2022,AAPL,149.72,154.38,149.3,153.85,78620700,141.02,155.51,3.42
28-07-2022,AAPL,154.03,154.68,151.51,154.4,81378700,141.26,155.58,0.36
29-07-2022,AAPL,158.21,160.56,156.51,159.46,101786900,141.52,155.69,3.28
01-08-2022,AAPL,157.99,160.52,157.87,158.48,67829400,141.92,155.79,-0.62
02-08-2022,AAPL,157.09,159.36,156.63,157.01,59907000,142.37,155.87,-0.93
03-08-2022,AAPL,157.82,163.46,157.73,163.01,82507500,142.93,155.98,3.82
04-08-2022,AAPL,162.89,164.05,161.34,162.7,55474100,143.37,156.08,-0.19
05-08-2022,AAPL,160.37,162.96,160.16,162.47,56697000,143.87,156.16,-0.14
08-08-2022,AAPL,163.47,164.89,161.34,162,60276900,144.35,156.25,-0.29
09-08-2022,AAPL,161.16,162.93,160.41,162.05,63135500,144.77,156.33,0.03
10-08-2022,AAPL,164.76,166.39,163.99,166.29,70170500,145.16,156.43,2.62
11-08-2022,AAPL,167.1,168.01,165.26,165.56,57149200,145.55,156.53,-0.44
12-08-2022,AAPL,166.86,169.17,166.45,169.1,68039400,146.01,156.65,2.14
15-08-2022,AAPL,168.53,170.37,168.37,170.17,54091700,146.45,156.77,0.63
16-08-2022,AAPL,169.77,170.69,168.67,170.02,56377100,147,156.88,-0.09
17-08-2022,AAPL,169.76,173.08,169.57,171.51,79542000,147.56,157,0.88
18-08-2022,AAPL,170.72,171.85,170.11,171.12,62290100,148.06,157.13,-0.23
19-08-2022,AAPL,170.02,170.71,168.33,168.53,70346300,148.53,157.24,-1.51
22-08-2022,AAPL,166.74,166.9,164.23,164.65,69026800,149.02,157.32,-2.3
23-08-2022,AAPL,164.17,165.77,163.75,164.32,54147100,149.62,157.41,-0.2
24-08-2022,AAPL,164.41,165.18,163.36,164.61,53841500,150.32,157.49,0.18
25-08-2022,AAPL,165.84,167.18,165.42,167.07,51218200,151.06,157.59,1.49
26-08-2022,AAPL,167.6,168.07,160.71,160.77,78961000,151.62,157.66,-3.77
29-08-2022,AAPL,158.34,160.06,157.04,158.57,73314000,152.23,157.72,-1.37
30-08-2022,AAPL,159.31,159.73,154.97,156.14,77906200,152.78,157.78,-1.53
31-08-2022,AAPL,157.52,157.78,154.4,154.48,87991100,153.2,157.82,-1.06
01-09-2022,AAPL,153.91,155.66,151.98,155.21,74229900,153.65,157.86,0.47
02-09-2022,AAPL,156.97,157.57,152.27,153.1,76957800,154,157.89,-1.36
06-09-2022,AAPL,153.75,154.35,151.01,151.84,73714800,154.25,157.9,-0.82
07-09-2022,AAPL,152.12,153.94,150.94,153.24,87449600,154.54,157.89,0.93
08-09-2022,AAPL,151.95,153.64,150.02,151.77,84923800,154.88,157.86,-0.96
09-09-2022,AAPL,152.76,155.07,152.06,154.63,68028800,155.24,157.85,1.88
12-09-2022,AAPL,156.81,161.4,156.53,160.58,104956000,155.76,157.86,3.85
13-09-2022,AAPL,157.12,157.74,150.7,151.16,122656600,156.06,157.83,-5.87
14-09-2022,AAPL,152.09,154.36,150.94,152.61,87965400,156.34,157.82,0.96
15-09-2022,AAPL,151.96,152.54,148.74,149.72,90481100,156.52,157.79,-1.89
16-09-2022,AAPL,148.58,148.71,145.79,148.08,162278800,156.61,157.72,-1.1
19-09-2022,AAPL,146.71,151.87,146.5,151.79,81474200,156.76,157.67,2.51
20-09-2022,AAPL,150.73,155.33,150.41,154.17,107689800,157,157.64,1.57
21-09-2022,AAPL,154.6,155.98,150.93,151.04,101696800,157.16,157.6,-2.03
22-09-2022,AAPL,149.73,151.78,148.28,150.08,86652500,157.31,157.55,-0.64
23-09-2022,AAPL,148.56,148.83,145.97,147.81,96029900,157.35,157.45,-1.51
26-09-2022,AAPL,147.05,151.09,147.03,148.14,93339400,157.37,157.33,0.23
27-09-2022,AAPL,150.08,152.03,147.34,149.12,84442700,157.46,157.22,0.66
28-09-2022,AAPL,145.07,148.02,142.32,147.23,146691400,157.45,157.08,-1.27
29-09-2022,AAPL,143.56,144.17,138.23,140,128138200,157.24,156.92,-4.91
30-09-2022,AAPL,138.82,140.61,135.6,135.79,124925300,156.91,156.75,-3
03-10-2022,AAPL,135.8,140.58,135.29,139.97,114311700,156.68,156.57,3.08
04-10-2022,AAPL,142.5,143.67,141.75,143.56,87830100,156.55,156.44,2.56
05-10-2022,AAPL,141.56,144.81,140.52,143.85,79471000,156.46,156.33,0.21
06-10-2022,AAPL,143.27,144.97,142.69,142.9,68402200,156.24,156.21,-0.66
07-10-2022,AAPL,140.06,140.61,137.02,137.65,85925600,155.9,156.05,-3.67
10-10-2022,AAPL,137.97,139.42,136.16,137.97,74899000,155.47,155.88,0.24
11-10-2022,AAPL,137.46,138.89,135.81,136.56,77033700,155.03,155.7,-1.03
12-10-2022,AAPL,136.71,137.92,135.75,135.93,70433700,154.61,155.5,-0.46
13-10-2022,AAPL,132.64,141.09,132.03,140.5,113224000,154.16,155.33,3.36
14-10-2022,AAPL,141.8,142,135.78,135.97,88598000,153.63,155.13,-3.22
17-10-2022,AAPL,138.61,140.41,137.83,139.93,85250900,153.18,154.96,2.91
18-10-2022,AAPL,142.96,144.15,138.16,141.25,99136600,152.76,154.79,0.94
19-10-2022,AAPL,139.22,142.43,139.04,141.35,61758300,152.35,154.61,0.08
20-10-2022,AAPL,140.53,143.35,140.17,140.89,64522000,151.84,154.43,-0.33
21-10-2022,AAPL,140.38,145.28,140.17,144.71,86548600,151.42,154.3,2.71
24-10-2022,AAPL,144.63,147.61,143.46,146.85,75981900,150.98,154.2,1.48
25-10-2022,AAPL,147.48,149.83,146.76,149.69,74732300,150.57,154.1,1.93
26-10-2022,AAPL,148.33,149.34,145.46,146.75,88194300,150.1,153.99,-1.96
27-10-2022,AAPL,145.49,146.45,141.62,142.28,109180200,149.52,153.85,-3.05
28-10-2022,AAPL,145.62,154.76,145.25,153.03,164762400,149.16,153.75,7.56
31-10-2022,AAPL,150.49,151.55,149.27,150.67,97943200,148.8,153.66,-1.54
01-11-2022,AAPL,152.38,152.74,146.53,148.03,80379300,148.47,153.56,-1.75
02-11-2022,AAPL,146.36,149.52,142.48,142.5,93604600,148.03,153.44,-3.73
03-11-2022,AAPL,139.59,140.31,136.33,136.46,97918500,147.47,153.31,-4.24
04-11-2022,AAPL,139.85,140.42,132.26,136.2,140814800,146.85,153.18,-0.19
07-11-2022,AAPL,134.95,136.95,133.53,136.73,83374600,146.37,153.07,0.39
08-11-2022,AAPL,138.19,139.2,135.32,137.3,89908500,145.94,152.97,0.42
09-11-2022,AAPL,136.31,136.36,132.47,132.74,74917800,145.48,152.85,-3.32
10-11-2022,AAPL,139.01,144.55,137.3,144.55,118854000,145.28,152.79,8.9
11-11-2022,AAPL,143.52,147.64,142.09,147.34,93979700,145.12,152.75,1.93
14-11-2022,AAPL,146.62,147.91,145.1,145.94,73374100,144.98,152.65,-0.95
15-11-2022,AAPL,149.82,151.17,146.22,147.67,89868300,144.89,152.53,1.19
16-11-2022,AAPL,146.78,147.5,144.97,146.44,64218300,144.76,152.41,-0.83
17-11-2022,AAPL,144.12,149.09,143.84,148.34,80389400,144.69,152.29,1.3
18-11-2022,AAPL,149.91,150.29,147.6,148.9,74829600,144.57,152.19,0.38
21-11-2022,AAPL,147.79,148,145.39,145.67,58724100,144.28,152.07,-2.17
22-11-2022,AAPL,145.79,148.05,144.61,147.81,51804100,144.21,151.97,1.47
23-11-2022,AAPL,147.09,149.43,146.98,148.69,58301400,144.13,151.86,0.59
25-11-2022,AAPL,145.97,146.53,144.8,145.77,35195900,144.05,151.72,-1.96
28-11-2022,AAPL,142.85,144.33,141.12,141.94,69246000,143.93,151.59,-2.63
29-11-2022,AAPL,142.01,142.52,138.13,138.94,83763800,143.67,151.46,-2.11
30-11-2022,AAPL,139.17,146.37,138.33,145.69,111380900,143.5,151.36,4.86
01-12-2022,AAPL,145.87,146.78,144.3,145.97,71250400,143.4,151.24,0.19
02-12-2022,AAPL,143.66,145.66,143.35,145.48,65447400,143.31,151.12,-0.34
05-12-2022,AAPL,145.44,148.54,143.47,144.32,68826400,143.24,151.02,-0.8
06-12-2022,AAPL,144.75,144.98,139.68,140.65,64727200,143.09,150.9,-2.54
07-12-2022,AAPL,139.95,141.11,137.79,138.72,69721100,142.88,150.79,-1.38
08-12-2022,AAPL,140.11,141.25,138.87,140.4,62128300,142.74,150.71,1.21
09-12-2022,AAPL,140.09,143.27,138.68,139.92,76097000,142.74,150.61,-0.34
12-12-2022,AAPL,140.45,142.22,138.83,142.21,70462700,142.87,150.51,1.64
13-12-2022,AAPL,147.14,147.6,141.96,143.17,93886200,142.94,150.42,0.68
14-12-2022,AAPL,143.06,144.35,138.93,140.95,82291200,142.88,150.33,-1.55
15-12-2022,AAPL,138.88,139.56,133.88,134.35,98931900,142.69,150.18,-4.69
16-12-2022,AAPL,134.53,135.48,131.62,132.39,160156900,142.48,150.03,-1.46
19-12-2022,AAPL,132.98,133.07,129.25,130.28,79592600,142.34,149.88,-1.59
20-12-2022,AAPL,129.32,131.15,127.84,130.21,77432800,142.18,149.75,-0.05
21-12-2022,AAPL,130.88,134.65,130.65,133.31,85928000,142.12,149.65,2.38
22-12-2022,AAPL,132.23,132.44,128.24,130.14,77852100,142,149.5,-2.38
23-12-2022,AAPL,128.85,130.33,127.59,129.78,63814900,141.79,149.37,-0.28
27-12-2022,AAPL,129.31,129.34,126.69,127.98,69007800,141.63,149.25,-1.39
28-12-2022,AAPL,127.62,128.96,123.88,124.05,85438400,141.31,149.14,-3.07
29-12-2022,AAPL,125.97,128.42,125.71,127.56,75703700,141.03,149.01,2.83
30-12-2022,AAPL,126.38,127.9,125.42,127.88,77034200,140.76,148.87,0.25
03-01-2023,AAPL,128.22,128.83,122.21,123.1,112117500,140.41,148.7,-3.74
04-01-2023,AAPL,124.89,126.63,123.11,124.37,89113600,140,148.52,1.03
05-01-2023,AAPL,125.12,125.75,122.79,123.05,80962700,139.53,148.32,-1.06
06-01-2023,AAPL,124.02,128.23,122.92,127.57,87754700,139.08,148.14,3.68
09-01-2023,AAPL,128.41,131.3,127.84,128.1,70790800,138.71,147.94,0.41
10-01-2023,AAPL,128.2,129.19,126.1,128.67,63896200,138.44,147.73,0.45
11-01-2023,AAPL,129.18,131.4,128.4,131.38,69458900,138.01,147.53,2.11
12-01-2023,AAPL,131.77,132.14,129.37,131.3,71379600,137.62,147.33,-0.06
13-01-2023,AAPL,129.95,132.79,129.58,132.63,57809700,137.31,147.12,1.01
17-01-2023,AAPL,132.7,135.12,132.01,133.79,63646600,137.14,146.91,0.88
18-01-2023,AAPL,134.66,136.42,132.9,133.08,69672800,137.07,146.72,-0.54
19-01-2023,AAPL,131.96,134.1,131.66,133.14,58280400,137.01,146.54,0.04
20-01-2023,AAPL,133.14,135.84,132.1,135.69,80223600,136.99,146.34,1.92
23-01-2023,AAPL,135.94,141.06,135.72,138.88,81760300,137.02,146.18,2.35
24-01-2023,AAPL,138.1,140.9,138.09,140.28,66435100,137.17,146.04,1.01
25-01-2023,AAPL,138.67,140.18,136.62,139.62,65799300,137.07,145.89,-0.47
26-01-2023,AAPL,140.91,141.97,139.66,141.69,54105100,136.96,145.77,1.48
27-01-2023,AAPL,140.9,144.91,140.82,143.63,70555800,136.91,145.67,1.37
30-01-2023,AAPL,142.67,143.25,140.6,140.74,64015300,136.77,145.56,-2.01
31-01-2023,AAPL,140.45,142.06,140.03,142.01,65874500,136.68,145.43,0.9
01-02-2023,AAPL,141.7,144.3,139.09,143.13,77663600,136.58,145.34,0.79
02-02-2023,AAPL,146.55,148.79,145.83,148.44,118339000,136.57,145.27,3.71
03-02-2023,AAPL,145.69,154.9,145.5,152.06,154357300,136.7,145.21,2.44
06-02-2023,AAPL,150.16,150.68,148.4,149.34,69858300,136.73,145.14,-1.79
07-02-2023,AAPL,148.26,152.78,148.26,152.21,83322600,136.8,145.08,1.92
08-02-2023,AAPL,151.45,152.14,148.78,149.52,64120100,136.87,145.04,-1.77
09-02-2023,AAPL,151.35,151.89,148.05,148.49,56007100,137.01,144.98,-0.69
10-02-2023,AAPL,147.33,149.18,147.09,148.85,57450700,137.2,144.96,0.25
13-02-2023,AAPL,148.79,152.06,148.76,151.65,62199000,137.32,144.95,1.88
14-02-2023,AAPL,149.95,151.57,148.71,151.01,61707600,137.42,144.9,-0.42
15-02-2023,AAPL,150.92,153.28,150.7,153.11,65573800,137.58,144.9,1.39
16-02-2023,AAPL,151.32,154.1,151.16,151.51,68167900,137.72,144.88,-1.04
17-02-2023,AAPL,150.17,150.82,148.7,150.37,59144100,137.91,144.85,-0.75
21-02-2023,AAPL,148.06,149.14,146.29,146.36,58867200,138.07,144.77,-2.67
22-02-2023,AAPL,146.74,147.81,145.06,146.78,51011300,138.2,144.74,0.29
23-02-2023,AAPL,147.95,148.19,145.14,147.27,48394200,138.34,144.7,0.33
24-02-2023,AAPL,145.01,145.09,143.64,144.61,55469600,138.39,144.68,-1.8
27-02-2023,AAPL,145.6,147.04,145.34,145.81,44998500,138.44,144.65,0.82
28-02-2023,AAPL,144.95,146.95,144.73,145.3,50547000,138.53,144.66,-0.34
01-03-2023,AAPL,144.73,145.13,142.94,143.23,55479000,138.71,144.67,-1.42
02-03-2023,AAPL,142.32,144.61,141.85,143.83,52238100,138.94,144.67,0.41
03-03-2023,AAPL,145.93,148.95,145.23,148.87,70732300,139.31,144.7,3.51
06-03-2023,AAPL,151.59,154.07,151.27,151.63,87558000,139.74,144.73,1.85
07-03-2023,AAPL,151.51,151.83,148.97,149.44,56182000,140.06,144.78,-1.45
08-03-2023,AAPL,150.63,151.28,149.66,150.69,47204800,140.47,144.86,0.84
09-03-2023,AAPL,151.37,152.33,148.08,148.44,53833600,140.84,144.93,-1.49
10-03-2023,AAPL,148.06,148.78,145.5,146.38,68572400,141.21,144.96,-1.39
13-03-2023,AAPL,145.7,150.95,145.59,148.32,84457100,141.7,145.01,1.33
14-03-2023,AAPL,149.12,151.21,147.96,150.41,73695900,142.15,145.07,1.41
15-03-2023,AAPL,149.03,151.06,147.78,150.81,77167900,142.61,145.12,0.26
16-03-2023,AAPL,149.99,154.23,149.47,153.62,76161100,143.22,145.16,1.87
17-03-2023,AAPL,153.85,154.5,152.08,152.79,98944600,143.79,145.19,-0.55
20-03-2023,AAPL,152.86,155.57,151.95,155.15,73641400,144.43,145.24,1.55
21-03-2023,AAPL,155.07,157.12,154.3,157.01,73938300,145.02,145.28,1.19
22-03-2023,AAPL,157.03,159.82,155.56,155.58,75701800,145.57,145.35,-0.91
23-03-2023,AAPL,156.56,159.24,155.43,156.66,67622100,146.13,145.41,0.7
24-03-2023,AAPL,156.59,158.05,155.6,157.96,59196500,146.66,145.47,0.83
27-03-2023,AAPL,157.66,158.47,155.62,156.02,52390300,147.16,145.53,-1.23
28-03-2023,AAPL,155.71,156.23,153.75,155.4,45992200,147.61,145.6,-0.4
29-03-2023,AAPL,157.09,158.75,157.07,158.47,51305700,148.11,145.72,1.98
30-03-2023,AAPL,159.22,160.15,158.97,160.04,49501700,148.65,145.88,0.99
31-03-2023,AAPL,160.12,162.64,159.6,162.55,68749800,149.23,146.04,1.56
03-04-2023,AAPL,161.92,163.92,161.87,163.8,56976200,149.8,146.19,0.77
04-04-2023,AAPL,164.22,164.46,162.75,163.26,46278300,150.28,146.37,-0.32
05-04-2023,AAPL,162.39,162.69,159.49,161.42,51511700,150.71,146.53,-1.13
06-04-2023,AAPL,160.11,162.6,159.69,162.31,45390100,151.16,146.68,0.55
10-04-2023,AAPL,159.11,159.72,157.79,159.72,47716900,151.52,146.81,-1.6
11-04-2023,AAPL,160.03,160.04,158.22,158.5,47644200,151.82,146.93,-0.76
12-04-2023,AAPL,158.92,159.75,157.5,157.81,50133100,152.16,147.02,-0.44
13-04-2023,AAPL,159.32,163.43,159.11,163.2,68445600,152.58,147.14,3.41
14-04-2023,AAPL,162.24,163.94,161.48,162.85,49386500,152.98,147.28,-0.21
17-04-2023,AAPL,162.73,163.03,161.69,162.87,41516200,153.27,147.41,0.01
18-04-2023,AAPL,163.73,165.02,163.28,164.09,49923000,153.51,147.56,0.75
19-04-2023,AAPL,163.43,165.76,163.18,165.24,47720200,153.82,147.71,0.7
20-04-2023,AAPL,163.72,165.47,163.2,164.27,52456400,154.07,147.83,-0.58
21-04-2023,AAPL,162.69,164.07,162.14,162.66,58337300,154.33,147.94,-0.98
24-04-2023,AAPL,162.64,163.24,161.55,162.97,41949600,154.62,148.04,0.19
25-04-2023,AAPL,162.83,163.94,161.39,161.43,48714100,154.87,148.13,-0.94
26-04-2023,AAPL,160.73,162.92,160.48,161.42,45498800,155.07,148.22,-0.01
27-04-2023,AAPL,162.83,166.15,162.83,166.01,64902300,155.37,148.34,2.84
28-04-2023,AAPL,166.08,167.42,165.48,167.26,55275900,155.65,148.46,0.75
01-05-2023,AAPL,166.86,168.02,166.23,167.17,52472900,155.96,148.57,-0.05
02-05-2023,AAPL,167.66,167.92,165.15,166.13,48425700,156.28,148.66,-0.62
03-05-2023,AAPL,167.08,168.48,164.77,165.06,65136000,156.65,148.77,-0.65
04-05-2023,AAPL,162.54,164.65,161.96,163.42,81235400,156.98,148.84,-0.99
05-05-2023,AAPL,168.54,171.81,168.32,171.09,113453200,157.46,148.95,4.69
08-05-2023,AAPL,170.02,171.37,169.65,171.02,55962800,157.99,149.04,-0.04
09-05-2023,AAPL,170.58,171.06,169.15,169.32,45326900,158.46,149.13,-1
10-05-2023,AAPL,170.55,171.54,169.45,171.08,53724500,158.97,149.24,1.04
11-05-2023,AAPL,171.37,172.1,169.71,171.27,49514700,159.53,149.35,0.11
12-05-2023,AAPL,171.38,171.81,168.79,170.34,45533100,160.06,149.43,-0.54
15-05-2023,AAPL,170.92,170.97,169.26,169.85,37266700,160.48,149.51,-0.29
16-05-2023,AAPL,169.77,170.9,169.58,169.85,42110300,160.85,149.56,0
17-05-2023,AAPL,169.49,170.7,168.22,170.46,57951600,161.27,149.62,0.36
18-05-2023,AAPL,170.77,172.98,170.35,172.79,65496700,161.71,149.7,1.37
19-05-2023,AAPL,174.11,174.11,172.68,172.9,55809500,162.2,149.75,0.06
22-05-2023,AAPL,171.73,172.45,171.21,171.95,43570900,162.71,149.79,-0.55
23-05-2023,AAPL,170.89,171.14,169.07,169.34,50747300,163.13,149.83,-1.52
24-05-2023,AAPL,168.88,170.19,168.32,169.62,45143500,163.52,149.87,0.16
25-05-2023,AAPL,170.18,171.65,169.47,170.76,56058300,163.92,149.91,0.67
26-05-2023,AAPL,171.08,173.5,170.87,173.16,54835000,164.31,149.94,1.41
30-05-2023,AAPL,174.67,176.68,174.29,175.01,55964400,164.75,149.99,1.07
31-05-2023,AAPL,175.04,177.03,174.48,174.96,99625300,165.15,150.02,-0.03
01-06-2023,AAPL,175.4,177.79,174.64,177.76,68901800,165.56,150.06,1.6
02-06-2023,AAPL,178.69,179.43,176.94,178.61,61996900,166.02,150.1,0.48
05-06-2023,AAPL,180.27,182.56,175.74,177.26,121946500,166.43,150.13,-0.76
06-06-2023,AAPL,177.65,177.79,175.14,176.9,64848400,166.81,150.16,-0.21
07-06-2023,AAPL,176.14,178.87,175.03,175.52,61944600,167.2,150.19,-0.78
08-06-2023,AAPL,175.6,178.5,175.17,178.24,50214900,167.66,150.26,1.55
09-06-2023,AAPL,179.16,179.88,178.3,178.62,48900000,168.06,150.33,0.22
12-06-2023,AAPL,178.93,181.51,178.63,181.42,54274900,168.49,150.42,1.56
13-06-2023,AAPL,180.44,181.77,180.08,180.94,54929100,168.86,150.49,-0.26
14-06-2023,AAPL,181,182.01,179.67,181.57,57462900,169.21,150.59,0.35
15-06-2023,AAPL,181.58,184.11,181.41,183.61,65433200,169.62,150.72,1.12
16-06-2023,AAPL,184.32,184.57,181.89,182.53,101256200,170.04,150.85,-0.59
20-06-2023,AAPL,182.03,183.7,182.03,182.62,49799100,170.45,150.99,0.05
21-06-2023,AAPL,182.51,183.02,180.23,181.58,49515700,170.89,151.12,-0.57
22-06-2023,AAPL,181.37,184.63,181.3,184.58,51245300,171.41,151.28,1.65
23-06-2023,AAPL,183.15,185.14,182.62,184.27,53117000,171.94,151.44,-0.17
26-06-2023,AAPL,184.42,185.62,182.84,182.88,48088700,172.33,151.59,-0.76
27-06-2023,AAPL,183.49,185.96,183.27,185.63,50730800,172.79,151.76,1.51
28-06-2023,AAPL,185.5,187.45,185.18,186.81,51216800,173.27,151.92,0.63
29-06-2023,AAPL,186.64,187.61,186.5,187.14,46347300,173.73,152.05,0.18
30-06-2023,AAPL,189.15,191.97,188.79,191.46,85213200,174.25,152.25,2.31
03-07-2023,AAPL,191.28,191.38,189.28,189.97,31458200,174.76,152.44,-0.78
05-07-2023,AAPL,189.1,190.49,188.16,188.86,46920300,175.29,152.64,-0.59
06-07-2023,AAPL,187.39,189.54,186.76,189.33,45094300,175.82,152.84,0.25
07-07-2023,AAPL,188.94,190.18,187.78,188.22,46815000,176.35,153.02,-0.59
10-07-2023,AAPL,186.82,187.54,184.62,186.17,59922200,176.85,153.18,-1.09
11-07-2023,AAPL,186.72,186.85,184.19,185.65,46638100,177.24,153.36,-0.28
12-07-2023,AAPL,187.23,189.22,186.04,187.32,60750200,177.64,153.54,0.9
13-07-2023,AAPL,188.04,188.72,187.33,188.08,41342300,178.06,153.74,0.41
14-07-2023,AAPL,187.77,188.71,187.18,188.23,41616200,178.5,153.95,0.08
17-07-2023,AAPL,189.42,191.81,189.33,191.48,50520200,179.03,154.16,1.73
18-07-2023,AAPL,190.85,191.82,189.93,191.23,48288200,179.59,154.38,-0.13
19-07-2023,AAPL,190.61,195.67,190.16,192.58,80507300,180.02,154.64,0.71
20-07-2023,AAPL,192.57,193.93,190.01,190.64,59581200,180.41,154.91,-1.01
21-07-2023,AAPL,191.59,192.45,188.76,189.46,71951700,180.81,155.16,-0.62
24-07-2023,AAPL,190.91,192.39,189.77,190.26,45377800,181.19,155.4,0.42
25-07-2023,AAPL,190.83,191.93,190.43,191.12,37283200,181.59,155.63,0.45
26-07-2023,AAPL,191.17,193.11,190.82,191.99,47471900,182.02,155.88,0.45
27-07-2023,AAPL,193.49,194.65,190.06,190.72,47460200,182.44,156.14,-0.66
28-07-2023,AAPL,192.16,194.09,191.63,193.3,48291400,182.91,156.42,1.35
31-07-2023,AAPL,193.53,193.95,192.74,193.91,38824100,183.38,156.71,0.32
01-08-2023,AAPL,193.71,194.19,192.76,193.08,35175100,183.79,156.99,-0.43
02-08-2023,AAPL,192.52,192.66,189.37,190.09,50389300,184.13,157.24,-1.55
03-08-2023,AAPL,189.1,189.89,188.23,188.7,61235200,184.46,157.5,-0.73
04-08-2023,AAPL,183.12,184.96,179.57,179.64,115956800,184.67,157.7,-4.8
07-08-2023,AAPL,179.78,180.76,175.06,176.54,97576100,184.81,157.88,-1.73
08-08-2023,AAPL,177.37,177.94,175.29,177.48,67823000,184.94,158.06,0.53
09-08-2023,AAPL,178.53,178.59,174.72,175.89,60378500,185,158.23,-0.9
10-08-2023,AAPL,177.16,178.42,175.31,175.67,54686900,185.01,158.39,-0.12
11-08-2023,AAPL,175.27,176.55,174.5,175.73,52036700,185.03,158.53,0.03
14-08-2023,AAPL,175.91,177.61,175.26,177.38,43675600,185.02,158.67,0.94
15-08-2023,AAPL,176.81,177.4,175,175.39,43622600,184.95,158.81,-1.12
16-08-2023,AAPL,175.08,176.47,174.46,174.52,46964900,184.9,158.98,-0.5
17-08-2023,AAPL,175.09,175.45,171.47,171.98,66062900,184.8,159.07,-1.46
18-08-2023,AAPL,170.3,173.07,169.97,172.47,61172200,184.74,159.18,0.28
21-08-2023,AAPL,173.04,174.09,171.73,173.8,46311900,184.65,159.31,0.77
22-08-2023,AAPL,175.01,175.62,174.21,175.18,42038900,184.58,159.47,0.79
23-08-2023,AAPL,176.45,179.45,176.26,179.02,52722800,184.53,159.68,2.19
24-08-2023,AAPL,178.58,179,173.97,174.34,54945800,184.4,159.88,-2.62
25-08-2023,AAPL,175.33,177.07,173.78,176.54,51449600,184.3,160.07,1.26
28-08-2023,AAPL,178,178.5,176.48,178.1,43820700,184.19,160.28,0.88
29-08-2023,AAPL,177.62,182.76,177.42,181.99,53003900,184.18,160.52,2.18
30-08-2023,AAPL,182.8,185.67,182.6,185.48,60813900,184.24,160.73,1.92
31-08-2023,AAPL,185.66,186.93,185.31,185.69,60794500,184.32,160.92,0.12
01-09-2023,AAPL,187.29,187.72,186.1,187.27,45766500,184.37,161.13,0.85
05-09-2023,AAPL,186.1,187.78,185.44,187.5,45280000,184.44,161.33,0.13
06-09-2023,AAPL,186.22,186.66,179.37,180.79,81755800,184.4,161.5,-3.58
07-09-2023,AAPL,173.15,176.15,171.53,175.5,112488800,184.19,161.63,-2.92
08-09-2023,AAPL,176.28,178.15,175.73,176.12,65551300,183.98,161.77,0.35
11-09-2023,AAPL,177.98,178.21,175.29,177.28,58953100,183.78,161.93,0.66
12-09-2023,AAPL,177.41,178.04,172.79,174.26,90370200,183.44,162.06,-1.71
13-09-2023,AAPL,174.47,175.25,171.96,172.19,84267900,183.08,162.18,-1.19
14-09-2023,AAPL,171.98,174.06,171.57,173.7,60895800,182.78,162.32,0.88
15-09-2023,AAPL,174.44,174.46,171.81,172.98,109259500,182.45,162.47,-0.42
18-09-2023,AAPL,174.44,177.3,174.13,175.91,67257600,182.21,162.66,1.69
19-09-2023,AAPL,175.46,177.55,175.08,177,51826900,182.02,162.81,0.62
20-09-2023,AAPL,177.18,177.62,173.37,173.46,58436200,181.78,162.95,-2
21-09-2023,AAPL,172.53,174.26,171.85,171.92,63149100,181.47,163.08,-0.89
22-09-2023,AAPL,172.65,175.03,172.03,172.77,56725400,181.17,163.23,0.49
25-09-2023,AAPL,172.18,174.92,172.13,174.04,46172700,180.88,163.39,0.74
26-09-2023,AAPL,172.79,173.17,169.67,169.97,64588900,180.45,163.55,-2.34
27-09-2023,AAPL,170.62,171.04,167.09,168.46,66921800,180,163.69,-0.89
28-09-2023,AAPL,167.38,170.04,165.68,168.71,56294400,179.52,163.83,0.15
29-09-2023,AAPL,170.03,171.07,168.37,169.23,51861100,179.09,163.97,0.3
02-10-2023,AAPL,169.24,172.28,168.95,171.74,52164500,178.74,164.11,1.48
03-10-2023,AAPL,170.26,171.62,168.84,170.4,49594600,178.34,164.26,-0.78
04-10-2023,AAPL,169.11,172.19,168.99,171.65,53020300,177.95,164.45,0.73
